,gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
863,2960561375,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,A5EBC315-B8D3-4B2A-897C-BD5AFB186CF2,1860-1,,J. Dalda González,,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1967-06-30,,181,181,1967,6,30,30/06/1967,Sembrados,,,,,,,,,,,,,,ES,LaCoruña,,,Ferreiros. Aranga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9081766,,,,,,Campanula lusitanica Loefl.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Asterales,,Campanulaceae,,,,Campanula,Campanula,,,lusitanica,,,SPECIES,subsp.,,,ACCEPTED,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:25:15.504Z,,,,,,MODIFIED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;MULTIMEDIA_URI_INVALID,,false,false,9081766,9081766,6,7707728,220,414,8801,3161935,,9081766,Campanula lusitanica,Campanula lusitanica Loefl.,Campanula lusitanica L. subsp. lusitanica,,EML,2024-02-08T09:25:15.504Z,2024-02-08T09:24:03.004Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,NE
864,2960527343,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,9EE03E7E-5854-4550-BE75-0EE5750D48A1,47970-1,,M. Velayos,,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1980-06-04,,156,156,1980,6,4,04/06/1980,En cuarcitas en la Aldea de San Pedro,,,,,,,,,,,,,,ES,Albacete,,,Lagunas de Ruidera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7334605,,,,,,Sedum amplexicaule subsp. tenuifolium (Sm.) Greuter,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,Crassulaceae,,,,Petrosedum,Sedum,,,amplexicaule,tenuifolium,,SUBSPECIES,subsp.,,,SYNONYM,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:24:47.174Z,,,,,,MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;MULTIMEDIA_URI_INVALID,,false,false,5688011,7334605,6,7707728,220,7219248,2406,8125432,,7334605,Petrosedum tenuifolium,Petrosedum tenuifolium (Sm.) Grulich,Sedum amplexicaule DC. subsp. tenuifolium (Sm.) Greuter,,EML,2024-02-08T09:24:47.174Z,2024-02-08T09:24:03.004Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,
865,2960545622,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,CDBB755A-883C-4EB8-8CC7-5324B5F9F32E,77002-1,,Felipe Martínez García,,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1992-08-11,,224,224,1992,8,11,11/08/1992,,,,,,,,,,,EUROPE,,,,ES,Madrid,,,Puerto de Canencia a Canencia,,,,,,,,,40.88,-3.77,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Felipe Martínez García,,,,,,,,5667973,,,,,,Armeria arenaria subsp. segoviensis (Gand. ex Bernis) Nieto Fel.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,,Plumbaginaceae,,,,Armeria,Armeria,,,arenaria,segoviensis,,SUBSPECIES,subsp.,,,ACCEPTED,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:25:09.181Z,1280.0,0.0,,,,MODIFIED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;MULTIMEDIA_URI_INVALID,,true,false,5667973,5667973,6,7707728,220,422,2419,3082288,,11310169,Armeria arenaria,Armeria arenaria subsp. segoviensis (Gand. ex Bernis) Nieto Fel.,Armeria arenaria (Pers.) Schultes subsp. segoviensis,,EML,2024-02-08T09:25:09.181Z,2024-02-08T09:24:03.004Z,false,,null,false,EUROPE,EUROPE,ESP,Spain,ESP.8_1,Comunidad de Madrid,ESP.8.1_1,Madrid,ESP.8.1.1_1,n.a. (175),
866,2960583408,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,90DAA109-3190-4814-B8CC-9D1234EF9CCF,49365-1,,E. Carreira,,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1990-08-18,,230,230,1990,8,18,18/08/1990,,,,,,,,,,,,,,,ES,Lugo,,,Piedrafita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2888802,,,,,,Scabiosa columbaria L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,,Caprifoliaceae,,,,Scabiosa,Scabiosa,,,columbaria,,,SPECIES,,,,ACCEPTED,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:24:48.180Z,,,,,,MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;MULTIMEDIA_URI_INVALID,,false,false,2888802,2888802,6,7707728,220,946,6710,2888800,,2888802,Scabiosa columbaria,Scabiosa columbaria L.,Scabiosa columbaria L.,,EML,2024-02-08T09:24:48.180Z,2024-02-08T09:24:03.004Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,NE
867,2960524560,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,1C6671AC-094E-4C4E-A9A1-F7602D66963D,30074-1,,A. Izuzquiza,,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1988-05-01,,122,122,1988,5,1,01/05/1988,En matorrales sobre sustrato calizo,,,,,,,,,,EUROPE,,,,ES,Burgos,,,"Frías, ""Monte de la Cruz""",,,,,,,,,42.75,-3.28,707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684653,,,,,,Juniperus phoenicea subsp. phoenicea,,,,,,,,Plantae,Tracheophyta,Pinopsida,Pinales,,Cupressaceae,,,,Juniperus,Juniperus,,,phoenicea,phoenicea,,SUBSPECIES,subsp.,,,ACCEPTED,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:24:58.741Z,600.0,0.0,,,,MODIFIED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;MULTIMEDIA_URI_INVALID,,true,false,2684653,2684653,6,7707728,194,640,8144,2684359,,2684640,Juniperus phoenicea,Juniperus phoenicea subsp. phoenicea,Juniperus phoenicea L. subsp. phoenicea,,EML,2024-02-08T09:24:58.741Z,2024-02-08T09:24:03.004Z,false,,null,false,EUROPE,EUROPE,ESP,Spain,ESP.5_1,Castilla y León,ESP.5.2_1,Burgos,ESP.5.2.5_1,n.a. (63),LC
868,4518378759,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,E7D1C3DA-15DE-4138-8D19-52D8A131F848,113686-1,,N. Marcos Samaniego,,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1981-05-07,,127,127,1981,5,7,07/05/1981,,,,,,,,,,,EUROPE,,,,ES,Ciudad Real,,,"Villarrubia de los Ojos (Montes de Toledo), carretera de Villarubia a Urda, Monte Peñas Amarillas",,,,,,,,,39.26,-3.62,707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N. Marcos Samaniego,,,,,,,,7307002,,,,,,Thymus mastichina (L.) L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Lamiaceae,,,,Thymus,Thymus,,,mastichina,,,SPECIES,,,,ACCEPTED,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:24:50.194Z,900.0,0.0,,,,MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;MULTIMEDIA_URI_INVALID,,true,false,7307002,7307002,6,7707728,220,408,2497,2926960,,7307002,Thymus mastichina,Thymus mastichina (L.) L.,Thymus mastichina (L.) L.,,EML,2024-02-08T09:24:50.194Z,2024-02-08T09:24:03.004Z,false,,null,false,EUROPE,EUROPE,ESP,Spain,ESP.4_1,Castilla-La Mancha,ESP.4.2_1,Ciudad Real,ESP.4.2.1_1,n.a. (79),LC
869,3812247928,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,D8C1897E-5606-46F3-A693-0C9BABEC6786,103464-1,37,G. Lang,,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1908-04-18,,109,109,1908,4,18,18/04/1908,In rupe,,,,,,,,,,EUROPE,,,,FI,,,,Prov. Nylandia (N.) Kyrkslätt (Kirkkonummi): Jolkby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G. Lang,,,,,,,,8597577,,,,,,Cladonia rangiferina (L.) Weber ex F.H.Wigg.,,,,,,,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,,Cladoniaceae,,,,Cladonia,Cladonia,,,rangiferina,,,SPECIES,,,,SYNONYM,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:25:03.613Z,,,,,,MODIFIED_DATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;MULTIMEDIA_URI_INVALID,,false,false,2607708,8597577,5,95,180,1048,8328,2607519,,8597577,Cladonia rangiferina,Cladonia rangiferina (L.) Weber,Cladonia rangiferina (L.) F.H. Wigg.,,EML,2024-02-08T09:25:03.613Z,2024-02-08T09:24:03.004Z,true,,null,false,EUROPE,EUROPE,,,,,,,,,NE
870,2960557308,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,F6AE2AFA-A842-4C32-84DF-A24E1FF24CBD,161-1,,F. Bellot,,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1966-04-30,,120,120,1966,4,30,30/04/1966,,,,,,,,,,,,,,,ES,Madrid,,,Alcalá de Henares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Bellot,,,,,,,,5377429,,,,,,Matthiola fruticulosa (L.) Maire,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Matthiola,Matthiola,,,fruticulosa,,,SPECIES,,,,ACCEPTED,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:25:07.073Z,,,,,,MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;MULTIMEDIA_URI_INVALID,,false,false,5377429,5377429,6,7707728,220,7225535,3112,3052933,,5377429,Matthiola fruticulosa,Matthiola fruticulosa (L.) Maire,Matthiola fruticulosa (L.) Maire,,EML,2024-02-08T09:25:07.073Z,2024-02-08T09:24:03.004Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,NE
871,2960523102,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,0260AFA5-C5F9-4B6E-A8F9-7812B3CBE787,41995-1,,Fernández Casas,,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1978-06-04,,155,155,1978,6,4,04/06/1978,In rupestribus calcareis,,,,,,,,,,EUROPE,,,,ES,Cádiz,,,Grazalema. Puerto de las Palomas,,,,,,,,,36.8,-5.41,7071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L. Klingenberg,,,,,,,,7068625,,,,,,Biscutella sempervirens subsp. sempervirens,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Biscutella,Biscutella,,,sempervirens,sempervirens,,SUBSPECIES,subsp.,,,ACCEPTED,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:25:02.607Z,1250.0,0.0,,,,MODIFIED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;MULTIMEDIA_URI_INVALID,,true,false,7068625,7068625,6,7707728,220,7225535,3112,3041728,,3041798,Biscutella sempervirens,Biscutella sempervirens subsp. sempervirens,Biscutella sempervirens L. subsp. sempervirens,,EML,2024-02-08T09:25:02.607Z,2024-02-08T09:24:03.004Z,false,,null,false,EUROPE,EUROPE,ESP,Spain,ESP.1_1,Andalucía,ESP.1.2_1,Cádiz,ESP.1.2.6_1,Sierra de Cádiz,
872,2960585334,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,238DABD5-4956-4B8D-B33A-0FFD9E6CB1D0,47612-1,,M. Velayos,,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1979-09-26,,269,269,1979,9,26,26/09/1979,,,,,,,,,,,,,,,ES,Ciudad Real,,,Lagunas de Ruidera. Laguna Blanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M. Velayos,,,,,,,,3188736,,,,,,Lythrum salicaria L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Myrtales,,Lythraceae,,,,Lythrum,Lythrum,,,salicaria,,,SPECIES,,,,ACCEPTED,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:24:53.799Z,,,,,,MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;MULTIMEDIA_URI_INVALID,,false,false,3188736,3188736,6,7707728,220,690,6684,3188731,,3188736,Lythrum salicaria,Lythrum salicaria L.,Lythrum salicaria L.,,EML,2024-02-08T09:24:53.799Z,2024-02-08T09:24:03.004Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,LC
873,2960512182,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,3EF04E51-9C2B-4596-A2BE-16B9934C9382,21087-1,,"Carrasco, Romero & Velayos",,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1983-06-16,,167,167,1983,6,16,16/06/1983,En arenas húmedas,,,,,,,,,,,,,,ES,Madrid,,,Aldea del Fresno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Romero,,,,,,,,3602069,,,,,,Papaver somniferum subsp. somniferum,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,,Papaveraceae,,,,Papaver,Papaver,,,somniferum,somniferum,,SUBSPECIES,subsp.,,,ACCEPTED,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:24:57.672Z,,,,,,MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;MULTIMEDIA_URI_INVALID,,false,false,3602069,3602069,6,7707728,220,399,2422,2888431,,2888439,Papaver somniferum,Papaver somniferum subsp. somniferum,Papaver somniferum L. subsp. somniferum,,EML,2024-02-08T09:24:57.672Z,2024-02-08T09:24:03.004Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,
874,2960566190,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,E9B1080C-D01A-48FB-AB1A-0D185D893786,20788-1,,Burgos & Cardiel,,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1985-11-16,,320,320,1985,11,16,16/11/1985,"sobre ejemplar aislado de Fagus sylvatica, en el tronco",,,,,,,,,,EUROPE,,,,ES,Guadalajara,,,Cantalojas,,,,,,,,,41.23,-3.36,707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A.R. Burgaz & Burgos,,,,,,,,2608994,,,,,,Anaptychia ciliaris (L.) Körb.,,,,,,,,Fungi,Ascomycota,Lecanoromycetes,Caliciales,,Physciaceae,,,,Anaptychia,Anaptychia,,,ciliaris,,,SPECIES,,,,SYNONYM,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:25:14.460Z,1600.0,0.0,,,,MODIFIED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;MULTIMEDIA_URI_INVALID,,true,false,7923531,2608994,5,95,180,10861608,8369,8989572,,2608994,Anaptychia ciliaris,Anaptychia ciliaris (L.) Körb. ex A.Massal.,Anaptychia ciliaris (L.) Körb.,,EML,2024-02-08T09:25:14.460Z,2024-02-08T09:24:03.004Z,false,,null,false,EUROPE,EUROPE,ESP,Spain,ESP.4_1,Castilla-La Mancha,ESP.4.4_1,Guadalajara,ESP.4.4.5_1,n.a. (123),NE
875,2960586653,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,0214754A-7AA4-4375-A28E-A4687C3FC13D,76172-1,,Felipe Martínez García,,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1991-06-30,,181,181,1991,6,30,30/06/1991,,,,,,,,,,,,,,,ES,Ávila,,,Pista de Hoyos del Espino a Navarredonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Felipe Martínez García,,,,,,,,5411920,,,,,,Campanula rapunculus L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Asterales,,Campanulaceae,,,,Campanula,Campanula,,,rapunculus,,,SPECIES,,,,ACCEPTED,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:24:58.987Z,,,,,,MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;MULTIMEDIA_URI_INVALID,,false,false,5411920,5411920,6,7707728,220,414,8801,3161935,,5411920,Campanula rapunculus,Campanula rapunculus L.,Campanula rapunculus L.,,EML,2024-02-08T09:24:58.987Z,2024-02-08T09:24:03.004Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,NE
876,2960537435,,,es,CC_BY_NC_4_0,,"Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid",,,PhysicalObject,21936918-2ce6-4314-a15e-91f9f6735361,,doi:10.15470/akznrb,MACB,MACB,Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB),,PRESERVED_SPECIMEN,,,,E9DA7781-1524-40B3-88DD-BBCC6A1CE244,72153-1,,A. Herrero,,1,,,,,,,,,,,,,PRESENT,,in collection,,,,,,,,,,,,,,,,,,,,,1994-11-13,,317,317,1994,11,13,13/11/1994,grieta fresca de granitos,,,,,,,,,,EUROPE,,,,ES,Madrid,,,Torrelodones,,,,,,,,,40.58,-3.93,707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8289306,,,,,,Asplenium billotii F.W.Schultz,,,,,,,,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,,Aspleniaceae,,,,Asplenium,Asplenium,,,billotii,,,SPECIES,,,,SYNONYM,,,ceff8c75-950b-4405-a116-60247d1adacb,ES,2024-02-08T09:25:11.210Z,850.0,0.0,,,,MODIFIED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,StillImage,true,false,4258718,8289306,6,7707728,7228684,392,6625,2650583,,7310610,Asplenium obovatum,"Asplenium obovatum subsp. billotii (F.W.Schultz) O.Bolòs, Vigo, Masalles & Ninot",Asplenium billotii F. W. Schultz,,EML,2024-02-08T09:25:11.210Z,2024-02-08T09:24:03.004Z,false,,null,false,EUROPE,EUROPE,ESP,Spain,ESP.8_1,Comunidad de Madrid,ESP.8.1_1,Madrid,ESP.8.1.5_1,n.a. (179),NE
